EmployeeID,PredictedProbability,RiskLevel,Driver_1,SHAP_1,FeatureValue_1,Impact_1,Driver_2,SHAP_2,FeatureValue_2,Impact_2,Driver_3,SHAP_3,FeatureValue_3,Impact_3
1101,0.1819,Low,OvertimeRisk,1.6867,0,Increases Attrition Risk,FrequentTraveler,0.9739,0.0,Increases Attrition Risk,CareerGrowthScore,-0.4602,0.53,Reduces Attrition Risk
1102,0.0623,Low,OvertimeRisk,1.8033,0,Increases Attrition Risk,MaritalStatus_Single,-0.6202,0.0,Reduces Attrition Risk,NumCompaniesWorked,0.6042,3.0,Increases Attrition Risk
1103,0.3834,Medium,OvertimeRisk,1.9784,1,Increases Attrition Risk,StockOptionLevel,1.2591,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7257,3.0,Increases Attrition Risk
1104,0.1262,Low,OvertimeRisk,1.6185,0,Increases Attrition Risk,FrequentTraveler,0.9251,0.0,Increases Attrition Risk,DailyRate,-0.4716,492.0,Reduces Attrition Risk
1105,0.2899,Low,OvertimeRisk,1.8414,0,Increases Attrition Risk,NumCompaniesWorked,0.8409,6.0,Increases Attrition Risk,FrequentTraveler,0.6524,0.0,Increases Attrition Risk
1106,0.4161,Medium,OvertimeRisk,1.9354,0,Increases Attrition Risk,FrequentTraveler,0.8058,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5507,2.0,Increases Attrition Risk
1107,0.5653,Medium,OvertimeRisk,2.0414,0,Increases Attrition Risk,FrequentTraveler,0.7983,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5535,1.0,Increases Attrition Risk
1108,0.3756,Medium,OvertimeRisk,2.1208,0,Increases Attrition Risk,StockOptionLevel,1.2045,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7453,3.0,Increases Attrition Risk
1109,0.3719,Medium,OvertimeRisk,2.0181,0,Increases Attrition Risk,StockOptionLevel,1.3358,0.0,Increases Attrition Risk,NumCompaniesWorked,0.625,1.0,Increases Attrition Risk
1110,0.2835,Low,OvertimeRisk,1.9563,0,Increases Attrition Risk,FrequentTraveler,0.7223,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4926,0.0,Reduces Attrition Risk
1111,0.3851,Medium,OvertimeRisk,1.9611,1,Increases Attrition Risk,FrequentTraveler,0.6706,0.0,Increases Attrition Risk,DailyRate,-0.6449,104.0,Reduces Attrition Risk
1112,0.0685,Low,OvertimeRisk,1.9234,0,Increases Attrition Risk,FrequentTraveler,0.8335,0.0,Increases Attrition Risk,DailyRate,-0.4393,607.0,Reduces Attrition Risk
1113,0.1501,Low,OvertimeRisk,1.946,0,Increases Attrition Risk,NumCompaniesWorked,0.6941,4.0,Increases Attrition Risk,MaritalStatus_Single,-0.5332,0.0,Reduces Attrition Risk
1114,0.2178,Low,OvertimeRisk,2.1997,0,Increases Attrition Risk,NumCompaniesWorked,0.6903,4.0,Increases Attrition Risk,MaritalStatus_Single,-0.561,0.0,Reduces Attrition Risk
1115,0.5364,Medium,OvertimeRisk,2.0357,0,Increases Attrition Risk,FrequentTraveler,1.0193,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5148,0.0,Reduces Attrition Risk
1116,0.5969,Medium,OvertimeRisk,1.9018,0,Increases Attrition Risk,StockOptionLevel,1.2061,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8778,1.0,Increases Attrition Risk
1117,0.1889,Low,OvertimeRisk,1.8906,0,Increases Attrition Risk,FrequentTraveler,0.8129,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6223,1.0,Increases Attrition Risk
1118,0.4249,Medium,OvertimeRisk,2.0189,0,Increases Attrition Risk,FrequentTraveler,0.9786,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7279,9.0,Increases Attrition Risk
1119,0.2913,Low,OvertimeRisk,1.8947,0,Increases Attrition Risk,StockOptionLevel,1.141,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8279,1.0,Increases Attrition Risk
1120,0.2147,Low,OvertimeRisk,1.9745,0,Increases Attrition Risk,FrequentTraveler,0.8244,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5173,0.0,Reduces Attrition Risk
1121,0.2236,Low,OvertimeRisk,1.9841,0,Increases Attrition Risk,StockOptionLevel,1.1155,0.0,Increases Attrition Risk,JobSatisfaction,-0.5744,2.0,Reduces Attrition Risk
1122,0.579,Medium,OvertimeRisk,1.8521,0,Increases Attrition Risk,StockOptionLevel,1.0561,0.0,Increases Attrition Risk,JobSatisfaction,-0.6709,3.0,Reduces Attrition Risk
1123,0.5324,Medium,OvertimeRisk,2.149,1,Increases Attrition Risk,StockOptionLevel,1.261,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6243,1.0,Increases Attrition Risk
1124,0.2523,Low,OvertimeRisk,2.1554,1,Increases Attrition Risk,StockOptionLevel,1.1701,0.0,Increases Attrition Risk,CareerGrowthScore,-0.5539,0.536,Reduces Attrition Risk
1125,0.0681,Low,OvertimeRisk,1.7959,0,Increases Attrition Risk,MaritalStatus_Single,-0.6751,0.0,Reduces Attrition Risk,NumCompaniesWorked,0.5354,2.0,Increases Attrition Risk
1126,0.5094,Medium,OvertimeRisk,2.2863,0,Increases Attrition Risk,FrequentTraveler,0.9934,1.0,Increases Attrition Risk,NumCompaniesWorked,0.8114,1.0,Increases Attrition Risk
1127,0.1053,Low,OvertimeRisk,1.7095,1,Increases Attrition Risk,NumCompaniesWorked,0.6391,4.0,Increases Attrition Risk,DailyRate,-0.5327,264.0,Reduces Attrition Risk
1128,0.2621,Low,OvertimeRisk,1.7755,0,Increases Attrition Risk,NumCompaniesWorked,0.9195,2.0,Increases Attrition Risk,FrequentTraveler,0.6964,0.0,Increases Attrition Risk
1129,0.6287,Medium,OvertimeRisk,2.0862,1,Increases Attrition Risk,FrequentTraveler,0.9003,1.0,Increases Attrition Risk,NumCompaniesWorked,0.5997,3.0,Increases Attrition Risk
1130,0.4877,Medium,OvertimeRisk,2.2362,0,Increases Attrition Risk,StockOptionLevel,1.3134,0.0,Increases Attrition Risk,NumCompaniesWorked,0.783,8.0,Increases Attrition Risk
1131,0.3152,Low,OvertimeRisk,2.1038,0,Increases Attrition Risk,NumCompaniesWorked,0.781,1.0,Increases Attrition Risk,FrequentTraveler,0.6905,0.0,Increases Attrition Risk
1132,0.2924,Low,OvertimeRisk,2.0435,0,Increases Attrition Risk,FrequentTraveler,0.9136,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7171,1.0,Increases Attrition Risk
1133,0.1764,Low,OvertimeRisk,1.7861,0,Increases Attrition Risk,FrequentTraveler,0.6498,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5389,0.0,Reduces Attrition Risk
1134,0.1424,Low,OvertimeRisk,2.2046,0,Increases Attrition Risk,DailyRate,-0.5365,990.0,Reduces Attrition Risk,NumCompaniesWorked,0.4762,5.0,Increases Attrition Risk
1135,0.5731,Medium,OvertimeRisk,1.967,0,Increases Attrition Risk,FrequentTraveler,0.8534,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8494,1.0,Increases Attrition Risk
1136,0.7259,High,OvertimeRisk,2.0879,0,Increases Attrition Risk,StockOptionLevel,1.3262,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8511,1.0,Increases Attrition Risk
1137,0.3018,Low,OvertimeRisk,1.8436,1,Increases Attrition Risk,NumCompaniesWorked,0.9172,1.0,Increases Attrition Risk,DailyRate,-0.5426,329.0,Reduces Attrition Risk
1138,0.4144,Medium,OvertimeRisk,2.0645,1,Increases Attrition Risk,StockOptionLevel,1.0299,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7933,1.0,Increases Attrition Risk
1139,0.5289,Medium,OvertimeRisk,2.051,1,Increases Attrition Risk,NumCompaniesWorked,1.0092,2.0,Increases Attrition Risk,FrequentTraveler,0.6877,1.0,Increases Attrition Risk
1140,0.2363,Low,OvertimeRisk,1.9711,0,Increases Attrition Risk,FrequentTraveler,0.9084,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5726,3.0,Increases Attrition Risk
1141,0.1048,Low,OvertimeRisk,1.8378,1,Increases Attrition Risk,FrequentTraveler,0.9532,0.0,Increases Attrition Risk,CareerGrowthScore,-0.4825,0.716,Reduces Attrition Risk
1142,0.2351,Low,OvertimeRisk,1.9902,0,Increases Attrition Risk,NumCompaniesWorked,0.8026,1.0,Increases Attrition Risk,FrequentTraveler,0.6056,0.0,Increases Attrition Risk
1143,0.2621,Low,OvertimeRisk,2.2361,1,Increases Attrition Risk,StockOptionLevel,1.1546,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4946,1.0,Increases Attrition Risk
1144,0.7624,High,OvertimeRisk,2.1104,0,Increases Attrition Risk,FrequentTraveler,0.907,0.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.526,1.0,Reduces Attrition Risk
1145,0.6645,High,OvertimeRisk,2.1314,0,Increases Attrition Risk,StockOptionLevel,1.312,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5072,7.0,Increases Attrition Risk
1146,0.0388,Low,OvertimeRisk,1.8783,1,Increases Attrition Risk,FrequentTraveler,0.5161,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4888,0.0,Reduces Attrition Risk
1147,0.1342,Low,OvertimeRisk,2.099,0,Increases Attrition Risk,NumCompaniesWorked,0.7147,1.0,Increases Attrition Risk,FrequentTraveler,0.5794,1.0,Increases Attrition Risk
1148,0.5098,Medium,OvertimeRisk,2.1517,0,Increases Attrition Risk,FrequentTraveler,0.845,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6034,1.0,Increases Attrition Risk
1149,0.2697,Low,OvertimeRisk,1.9489,0,Increases Attrition Risk,NumCompaniesWorked,0.7721,2.0,Increases Attrition Risk,FrequentTraveler,0.6672,0.0,Increases Attrition Risk
1150,0.2125,Low,OvertimeRisk,2.1553,0,Increases Attrition Risk,FrequentTraveler,0.6962,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5481,1.0,Increases Attrition Risk
1151,0.5705,Medium,OvertimeRisk,1.8515,0,Increases Attrition Risk,StockOptionLevel,1.3353,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8278,1.0,Increases Attrition Risk
1152,0.1687,Low,OvertimeRisk,1.8703,0,Increases Attrition Risk,FrequentTraveler,0.8375,0.0,Increases Attrition Risk,DailyRate,-0.6607,580.0,Reduces Attrition Risk
1153,0.5598,Medium,OvertimeRisk,2.1204,0,Increases Attrition Risk,StockOptionLevel,1.318,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8333,1.0,Increases Attrition Risk
1154,0.602,Medium,OvertimeRisk,1.8663,1,Increases Attrition Risk,StockOptionLevel,1.2556,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7602,1.0,Increases Attrition Risk
1155,0.0196,Low,OvertimeRisk,1.8629,0,Increases Attrition Risk,DailyRate,-0.6296,1176.0,Reduces Attrition Risk,MaritalStatus_Single,-0.5762,0.0,Reduces Attrition Risk
1156,0.0645,Low,OvertimeRisk,1.7821,0,Increases Attrition Risk,FrequentTraveler,0.8042,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4432,0.0,Reduces Attrition Risk
1157,0.1552,Low,OvertimeRisk,1.7355,0,Increases Attrition Risk,FrequentTraveler,0.8287,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6926,1.0,Increases Attrition Risk
1158,0.1558,Low,OvertimeRisk,1.9051,0,Increases Attrition Risk,FrequentTraveler,0.7826,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6876,1.0,Increases Attrition Risk
1159,0.1889,Low,OvertimeRisk,2.0334,0,Increases Attrition Risk,FrequentTraveler,0.9443,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6669,3.0,Increases Attrition Risk
1160,0.1502,Low,OvertimeRisk,1.8629,0,Increases Attrition Risk,StockOptionLevel,1.2331,0.0,Increases Attrition Risk,JobSatisfaction,-0.3985,3.0,Reduces Attrition Risk
1161,0.1143,Low,OvertimeRisk,2.1695,0,Increases Attrition Risk,FrequentTraveler,0.7997,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5493,1.0,Increases Attrition Risk
1162,0.1055,Low,OvertimeRisk,1.9575,1,Increases Attrition Risk,FrequentTraveler,0.6773,0.0,Increases Attrition Risk,DailyRate,-0.5766,397.0,Reduces Attrition Risk
1163,0.5293,Medium,OvertimeRisk,1.7427,0,Increases Attrition Risk,StockOptionLevel,1.2815,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6139,9.0,Increases Attrition Risk
1164,0.2799,Low,OvertimeRisk,1.9689,0,Increases Attrition Risk,FrequentTraveler,0.8153,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7281,1.0,Increases Attrition Risk
1165,0.148,Low,OvertimeRisk,1.7976,1,Increases Attrition Risk,StockOptionLevel,1.1698,0.0,Increases Attrition Risk,JobSatisfaction,-0.6147,4.0,Reduces Attrition Risk
1166,0.2682,Low,OvertimeRisk,1.8615,1,Increases Attrition Risk,StockOptionLevel,1.2258,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6613,4.0,Increases Attrition Risk
1167,0.3812,Medium,OvertimeRisk,1.9721,0,Increases Attrition Risk,NumCompaniesWorked,0.9965,2.0,Increases Attrition Risk,FrequentTraveler,0.7483,1.0,Increases Attrition Risk
1168,0.4106,Medium,OvertimeRisk,1.808,1,Increases Attrition Risk,FrequentTraveler,0.8742,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4828,6.0,Increases Attrition Risk
1169,0.6398,Medium,OvertimeRisk,2.2442,1,Increases Attrition Risk,StockOptionLevel,1.3179,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5959,1.0,Increases Attrition Risk
1170,0.5129,Medium,OvertimeRisk,1.7998,0,Increases Attrition Risk,StockOptionLevel,1.1742,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6858,7.0,Increases Attrition Risk
1171,0.3651,Medium,OvertimeRisk,2.2319,0,Increases Attrition Risk,StockOptionLevel,1.262,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7559,2.0,Increases Attrition Risk
1172,0.9017,High,OvertimeRisk,2.2137,1,Increases Attrition Risk,StockOptionLevel,1.1786,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6809,3.0,Increases Attrition Risk
1173,0.7439,High,OvertimeRisk,2.2857,0,Increases Attrition Risk,StockOptionLevel,1.1987,0.0,Increases Attrition Risk,RelationshipSatisfaction,-0.4601,3.0,Reduces Attrition Risk
1174,0.1985,Low,OvertimeRisk,1.976,0,Increases Attrition Risk,FrequentTraveler,0.9792,0.0,Increases Attrition Risk,DailyRate,-0.6076,711.0,Reduces Attrition Risk
1175,0.0655,Low,OvertimeRisk,2.1994,0,Increases Attrition Risk,NumCompaniesWorked,0.7513,1.0,Increases Attrition Risk,FrequentTraveler,0.6938,1.0,Increases Attrition Risk
1176,0.423,Medium,OvertimeRisk,2.0015,0,Increases Attrition Risk,StockOptionLevel,1.2644,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8212,4.0,Increases Attrition Risk
1177,0.121,Low,OvertimeRisk,1.9548,0,Increases Attrition Risk,FrequentTraveler,0.8555,0.0,Increases Attrition Risk,DailyRate,-0.5813,301.0,Reduces Attrition Risk
1178,0.0435,Low,OvertimeRisk,1.9112,0,Increases Attrition Risk,MaritalStatus_Single,-0.6352,0.0,Reduces Attrition Risk,DailyRate,-0.4966,813.0,Reduces Attrition Risk
1179,0.5265,Medium,OvertimeRisk,1.9736,0,Increases Attrition Risk,StockOptionLevel,1.1386,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4825,1.0,Increases Attrition Risk
1180,0.0786,Low,OvertimeRisk,1.8644,0,Increases Attrition Risk,FrequentTraveler,0.7481,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5816,1.0,Increases Attrition Risk
1181,0.5584,Medium,OvertimeRisk,1.9886,0,Increases Attrition Risk,StockOptionLevel,1.1128,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7755,2.0,Increases Attrition Risk
1182,0.1539,Low,OvertimeRisk,1.8967,1,Increases Attrition Risk,FrequentTraveler,0.7969,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6644,2.0,Increases Attrition Risk
1183,0.0817,Low,OvertimeRisk,1.8572,0,Increases Attrition Risk,StockOptionLevel,1.2503,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5107,0.0,Reduces Attrition Risk
1184,0.1084,Low,OvertimeRisk,1.8079,0,Increases Attrition Risk,FrequentTraveler,0.7513,0.0,Increases Attrition Risk,NumCompaniesWorked,0.656,6.0,Increases Attrition Risk
1185,0.2002,Low,OvertimeRisk,1.8447,0,Increases Attrition Risk,FrequentTraveler,0.735,0.0,Increases Attrition Risk,DailyRate,-0.6434,584.0,Reduces Attrition Risk
1186,0.2032,Low,OvertimeRisk,1.8578,0,Increases Attrition Risk,NumCompaniesWorked,0.9525,1.0,Increases Attrition Risk,FrequentTraveler,0.7728,0.0,Increases Attrition Risk
1187,0.6676,High,OvertimeRisk,2.1097,1,Increases Attrition Risk,StockOptionLevel,1.1728,0.0,Increases Attrition Risk,JobSatisfaction,-0.4973,4.0,Reduces Attrition Risk
1188,0.0514,Low,OvertimeRisk,1.8914,0,Increases Attrition Risk,NumCompaniesWorked,0.7779,7.0,Increases Attrition Risk,MaritalStatus_Single,-0.5755,0.0,Reduces Attrition Risk
1189,0.2462,Low,OvertimeRisk,1.9081,1,Increases Attrition Risk,FrequentTraveler,0.7147,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5995,1.0,Increases Attrition Risk
1190,0.2705,Low,OvertimeRisk,2.0263,0,Increases Attrition Risk,FrequentTraveler,0.6698,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5201,1.0,Increases Attrition Risk
1191,0.0402,Low,OvertimeRisk,1.9427,0,Increases Attrition Risk,FrequentTraveler,0.9464,0.0,Increases Attrition Risk,DailyRate,-0.4826,977.0,Reduces Attrition Risk
1192,0.1005,Low,OvertimeRisk,2.0162,0,Increases Attrition Risk,IncomePerJobLevel,-0.5849,2738.0,Reduces Attrition Risk,NumCompaniesWorked,0.5787,1.0,Increases Attrition Risk
1193,0.0696,Low,OvertimeRisk,1.7784,1,Increases Attrition Risk,FrequentTraveler,0.8912,0.0,Increases Attrition Risk,Gender_Female,-0.5089,1.0,Reduces Attrition Risk
1194,0.2045,Low,OvertimeRisk,2.0889,0,Increases Attrition Risk,StockOptionLevel,1.1665,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4905,1.0,Increases Attrition Risk
1195,0.2354,Low,OvertimeRisk,1.9095,0,Increases Attrition Risk,FrequentTraveler,0.8847,0.0,Increases Attrition Risk,CareerGrowthScore,-0.5374,0.633,Reduces Attrition Risk
1196,0.5378,Medium,OvertimeRisk,2.2829,0,Increases Attrition Risk,StockOptionLevel,1.2225,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7531,4.0,Increases Attrition Risk
1197,0.5413,Medium,OvertimeRisk,2.1097,1,Increases Attrition Risk,StockOptionLevel,1.2217,0.0,Increases Attrition Risk,JobSatisfaction,-0.6319,3.0,Reduces Attrition Risk
1198,0.7567,High,OvertimeRisk,2.0619,0,Increases Attrition Risk,StockOptionLevel,1.3022,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6604,1.0,Increases Attrition Risk
1199,0.2938,Low,OvertimeRisk,2.1036,1,Increases Attrition Risk,FrequentTraveler,0.9702,0.0,Increases Attrition Risk,DailyRate,-0.5178,530.0,Reduces Attrition Risk
1200,0.0661,Low,OvertimeRisk,2.036,0,Increases Attrition Risk,FrequentTraveler,0.8065,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6156,6.0,Increases Attrition Risk
1201,0.0987,Low,OvertimeRisk,1.9534,1,Increases Attrition Risk,FrequentTraveler,0.9457,0.0,Increases Attrition Risk,DailyRate,-0.5739,528.0,Reduces Attrition Risk
1202,0.516,Medium,OvertimeRisk,2.1668,1,Increases Attrition Risk,StockOptionLevel,1.2641,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6555,1.0,Increases Attrition Risk
1203,0.0571,Low,OvertimeRisk,2.0084,0,Increases Attrition Risk,Gender_Female,-0.5577,1.0,Reduces Attrition Risk,DailyRate,-0.5411,1495.0,Reduces Attrition Risk
1204,0.513,Medium,OvertimeRisk,1.7392,0,Increases Attrition Risk,StockOptionLevel,1.3006,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8088,3.0,Increases Attrition Risk
1205,0.1574,Low,OvertimeRisk,1.519,1,Increases Attrition Risk,NumCompaniesWorked,0.6981,2.0,Increases Attrition Risk,MaritalStatus_Single,-0.4278,0.0,Reduces Attrition Risk
1206,0.6638,High,OvertimeRisk,2.2415,0,Increases Attrition Risk,StockOptionLevel,1.2829,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7346,1.0,Increases Attrition Risk
1207,0.2069,Low,OvertimeRisk,2.3,0,Increases Attrition Risk,StockOptionLevel,1.2214,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6397,1.0,Increases Attrition Risk
1208,0.5734,Medium,OvertimeRisk,1.9898,0,Increases Attrition Risk,FrequentTraveler,0.9853,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6005,5.0,Increases Attrition Risk
1209,0.159,Low,OvertimeRisk,1.8667,0,Increases Attrition Risk,NumCompaniesWorked,0.7753,1.0,Increases Attrition Risk,FrequentTraveler,0.6749,0.0,Increases Attrition Risk
1210,0.0912,Low,OvertimeRisk,1.7146,0,Increases Attrition Risk,NumCompaniesWorked,0.7604,3.0,Increases Attrition Risk,DailyRate,-0.5451,370.0,Reduces Attrition Risk
1211,0.1617,Low,OvertimeRisk,1.8461,0,Increases Attrition Risk,FrequentTraveler,0.7453,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6824,1.0,Increases Attrition Risk
1212,0.8025,High,OvertimeRisk,2.0056,0,Increases Attrition Risk,FrequentTraveler,0.8821,1.0,Increases Attrition Risk,NumCompaniesWorked,0.6319,1.0,Increases Attrition Risk
1213,0.3261,Low,OvertimeRisk,2.026,0,Increases Attrition Risk,StockOptionLevel,1.2325,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6132,1.0,Increases Attrition Risk
1214,0.5183,Medium,OvertimeRisk,1.8699,1,Increases Attrition Risk,FrequentTraveler,0.8793,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6983,1.0,Increases Attrition Risk
1215,0.1714,Low,OvertimeRisk,2.0459,1,Increases Attrition Risk,FrequentTraveler,0.9316,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6065,1.0,Increases Attrition Risk
1216,0.5574,Medium,OvertimeRisk,2.0192,1,Increases Attrition Risk,StockOptionLevel,1.1658,0.0,Increases Attrition Risk,FrequentTraveler,0.5009,1.0,Increases Attrition Risk
1217,0.2039,Low,OvertimeRisk,2.01,1,Increases Attrition Risk,MaritalStatus_Single,-0.5967,0.0,Reduces Attrition Risk,FrequentTraveler,0.5893,0.0,Increases Attrition Risk
1218,0.4173,Medium,OvertimeRisk,2.032,0,Increases Attrition Risk,NumCompaniesWorked,0.91,1.0,Increases Attrition Risk,FrequentTraveler,0.8666,0.0,Increases Attrition Risk
1219,0.6792,High,OvertimeRisk,2.2268,0,Increases Attrition Risk,StockOptionLevel,1.3108,0.0,Increases Attrition Risk,JobSatisfaction,-0.5149,3.0,Reduces Attrition Risk
1220,0.0904,Low,OvertimeRisk,2.1809,0,Increases Attrition Risk,NumCompaniesWorked,0.5178,9.0,Increases Attrition Risk,MaritalStatus_Single,-0.5062,0.0,Reduces Attrition Risk
1221,0.4433,Medium,OvertimeRisk,1.6824,0,Increases Attrition Risk,StockOptionLevel,1.3464,0.0,Increases Attrition Risk,JobSatisfaction,-0.5463,4.0,Reduces Attrition Risk
1222,0.112,Low,OvertimeRisk,2.1474,0,Increases Attrition Risk,NumCompaniesWorked,0.8622,3.0,Increases Attrition Risk,DailyRate,-0.5789,1238.0,Reduces Attrition Risk
1223,0.2156,Low,OvertimeRisk,1.7208,0,Increases Attrition Risk,NumCompaniesWorked,0.8301,1.0,Increases Attrition Risk,DailyRate,-0.6001,240.0,Reduces Attrition Risk
1224,0.6883,High,OvertimeRisk,1.9221,0,Increases Attrition Risk,StockOptionLevel,1.136,0.0,Increases Attrition Risk,NumCompaniesWorked,0.59,7.0,Increases Attrition Risk
1225,0.1152,Low,OvertimeRisk,2.0424,0,Increases Attrition Risk,FrequentTraveler,0.6573,0.0,Increases Attrition Risk,NumCompaniesWorked,0.65,1.0,Increases Attrition Risk
1226,0.4045,Medium,OvertimeRisk,2.2685,0,Increases Attrition Risk,StockOptionLevel,1.3434,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6139,1.0,Increases Attrition Risk
1227,0.2158,Low,OvertimeRisk,2.0031,0,Increases Attrition Risk,NumCompaniesWorked,0.7723,6.0,Increases Attrition Risk,FrequentTraveler,0.7594,1.0,Increases Attrition Risk
1228,0.4016,Medium,OvertimeRisk,2.172,0,Increases Attrition Risk,FrequentTraveler,0.835,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7212,1.0,Increases Attrition Risk
1229,0.4246,Medium,OvertimeRisk,2.0812,0,Increases Attrition Risk,FrequentTraveler,0.8918,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8316,6.0,Increases Attrition Risk
1230,0.3321,Medium,OvertimeRisk,1.5982,1,Increases Attrition Risk,NumCompaniesWorked,0.6647,2.0,Increases Attrition Risk,FrequentTraveler,0.6157,0.0,Increases Attrition Risk
1231,0.195,Low,OvertimeRisk,2.0649,0,Increases Attrition Risk,FrequentTraveler,0.871,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5702,1.0,Increases Attrition Risk
1232,0.2843,Low,OvertimeRisk,2.1073,0,Increases Attrition Risk,StockOptionLevel,1.2017,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7583,6.0,Increases Attrition Risk
1233,0.0574,Low,OvertimeRisk,1.7458,0,Increases Attrition Risk,NumCompaniesWorked,0.8434,2.0,Increases Attrition Risk,FrequentTraveler,0.6198,0.0,Increases Attrition Risk
1234,0.2383,Low,OvertimeRisk,2.0614,0,Increases Attrition Risk,FrequentTraveler,0.8574,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7887,1.0,Increases Attrition Risk
1235,0.3146,Low,OvertimeRisk,1.9243,0,Increases Attrition Risk,DailyRate,-0.6401,543.0,Reduces Attrition Risk,NumCompaniesWorked,0.5887,7.0,Increases Attrition Risk
1236,0.4438,Medium,OvertimeRisk,1.8156,1,Increases Attrition Risk,FrequentTraveler,0.9122,0.0,Increases Attrition Risk,CareerGrowthScore,-0.5777,0.524,Reduces Attrition Risk
1237,0.4815,Medium,OvertimeRisk,1.7815,1,Increases Attrition Risk,FrequentTraveler,1.0573,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4911,0.0,Reduces Attrition Risk
1238,0.5834,Medium,OvertimeRisk,2.3828,0,Increases Attrition Risk,StockOptionLevel,1.1743,0.0,Increases Attrition Risk,JobSatisfaction,-0.706,2.0,Reduces Attrition Risk
1239,0.4214,Medium,OvertimeRisk,2.0227,0,Increases Attrition Risk,StockOptionLevel,1.2232,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4762,1.0,Increases Attrition Risk
1240,0.2651,Low,OvertimeRisk,2.1749,0,Increases Attrition Risk,StockOptionLevel,1.1715,0.0,Increases Attrition Risk,JobSatisfaction,-0.5801,4.0,Reduces Attrition Risk
1241,0.1853,Low,OvertimeRisk,2.2511,1,Increases Attrition Risk,NumCompaniesWorked,0.6899,1.0,Increases Attrition Risk,FrequentTraveler,0.678,0.0,Increases Attrition Risk
